Ground Truth ToA: 58.693233489990234, Coarse ToA: 56.93443298339844, Fine ToA: 74.03768157958984
Ground Truth ToA: 94.04305267333984, Coarse ToA: 99.11011505126953, Fine ToA: 96.60298156738281
Ground Truth ToA: 114.0247802734375, Coarse ToA: 112.70266723632812, Fine ToA: 63.49148941040039
Ground Truth ToA: 96.98008728027344, Coarse ToA: 102.99183654785156, Fine ToA: 101.96830749511719
Ground Truth ToA: 125.47872161865234, Coarse ToA: 119.46219635009766, Fine ToA: 121.11176300048828
Ground Truth ToA: 109.76622772216797, Coarse ToA: 106.08728790283203, Fine ToA: 106.36711883544922
Ground Truth ToA: 60.65679168701172, Coarse ToA: 69.41751098632812, Fine ToA: 69.72805786132812
Ground Truth ToA: 62.22700500488281, Coarse ToA: 60.09178924560547, Fine ToA: 58.74107360839844
Ground Truth ToA: 102.71448516845703, Coarse ToA: 102.26820373535156, Fine ToA: 103.4566879272461
Ground Truth ToA: 82.7103042602539, Coarse ToA: 81.27471923828125, Fine ToA: 81.84513092041016
Ground Truth ToA: 72.91442108154297, Coarse ToA: 73.29879760742188, Fine ToA: 53.881004333496094
Ground Truth ToA: 87.70188903808594, Coarse ToA: 88.6138687133789, Fine ToA: 88.46446990966797
Ground Truth ToA: 123.94935607910156, Coarse ToA: 120.16767120361328, Fine ToA: 122.66854858398438
Ground Truth ToA: 75.02742004394531, Coarse ToA: 76.3212890625, Fine ToA: 75.80451202392578
Ground Truth ToA: 106.09901428222656, Coarse ToA: 106.86347961425781, Fine ToA: 107.41385650634766
Ground Truth ToA: 56.56766891479492, Coarse ToA: 55.830589294433594, Fine ToA: 55.487815856933594
Ground Truth ToA: 105.09227752685547, Coarse ToA: 105.39480590820312, Fine ToA: 90.03589630126953
Ground Truth ToA: 145.59231567382812, Coarse ToA: 142.71653747558594, Fine ToA: 143.03555297851562
Ground Truth ToA: 54.112449645996094, Coarse ToA: 51.67367935180664, Fine ToA: 51.78584671020508
Ground Truth ToA: 72.27599334716797, Coarse ToA: 71.27277374267578, Fine ToA: 71.6791000366211
Ground Truth ToA: 50.238807678222656, Coarse ToA: 51.331748962402344, Fine ToA: 51.16020965576172
Ground Truth ToA: 65.72626495361328, Coarse ToA: 64.44983673095703, Fine ToA: 64.80682373046875
Ground Truth ToA: 50.930362701416016, Coarse ToA: 51.50266647338867, Fine ToA: 51.39418411254883
Ground Truth ToA: 146.31895446777344, Coarse ToA: 148.38827514648438, Fine ToA: 148.8731231689453
Ground Truth ToA: 127.22881317138672, Coarse ToA: 126.6734390258789, Fine ToA: 126.22979736328125
Ground Truth ToA: 71.14653778076172, Coarse ToA: 67.50093841552734, Fine ToA: 70.01251983642578
Ground Truth ToA: 81.05590057373047, Coarse ToA: 86.07283782958984, Fine ToA: 87.1192626953125
Ground Truth ToA: 92.47159576416016, Coarse ToA: 90.54400634765625, Fine ToA: 89.69367218017578
Ground Truth ToA: 79.20552825927734, Coarse ToA: 78.22654724121094, Fine ToA: 78.43534851074219
Ground Truth ToA: 108.74571228027344, Coarse ToA: 106.42308807373047, Fine ToA: 106.52169799804688
Ground Truth ToA: 123.66288757324219, Coarse ToA: 123.8609848022461, Fine ToA: 123.22872924804688
Ground Truth ToA: 65.9251937866211, Coarse ToA: 62.07804489135742, Fine ToA: 62.24940872192383
Ground Truth ToA: 115.03359985351562, Coarse ToA: 114.26854705810547, Fine ToA: 115.38050079345703
Ground Truth ToA: 104.65415954589844, Coarse ToA: 100.28996276855469, Fine ToA: 129.39187622070312
Ground Truth ToA: 96.04203033447266, Coarse ToA: 97.37811279296875, Fine ToA: 96.24378204345703
Ground Truth ToA: 135.17791748046875, Coarse ToA: 130.85020446777344, Fine ToA: 130.8453369140625
Ground Truth ToA: 65.67928314208984, Coarse ToA: 73.44283294677734, Fine ToA: 73.58902740478516
Ground Truth ToA: 139.8340606689453, Coarse ToA: 141.83984375, Fine ToA: 141.5277099609375
Ground Truth ToA: 107.45413970947266, Coarse ToA: 109.70166778564453, Fine ToA: 109.8106689453125
Ground Truth ToA: 80.5095443725586, Coarse ToA: 79.14970397949219, Fine ToA: 78.95130920410156
Ground Truth ToA: 133.45794677734375, Coarse ToA: 136.9681854248047, Fine ToA: 137.5078887939453
Ground Truth ToA: 76.98485565185547, Coarse ToA: 75.7797622680664, Fine ToA: 76.29914093017578
Ground Truth ToA: 76.78807067871094, Coarse ToA: 75.89328002929688, Fine ToA: 76.27033996582031
Ground Truth ToA: 144.34852600097656, Coarse ToA: 144.56776428222656, Fine ToA: 143.4489288330078
Ground Truth ToA: 66.81322479248047, Coarse ToA: 64.17242431640625, Fine ToA: 68.31171417236328
Ground Truth ToA: 142.9859619140625, Coarse ToA: 144.57411193847656, Fine ToA: 143.68576049804688
Ground Truth ToA: 141.63233947753906, Coarse ToA: 142.32974243164062, Fine ToA: 142.98849487304688
Ground Truth ToA: 109.74937438964844, Coarse ToA: 115.68474578857422, Fine ToA: 117.06608581542969
Ground Truth ToA: 61.318782806396484, Coarse ToA: 58.95547103881836, Fine ToA: 58.69160079956055
Ground Truth ToA: 88.9192123413086, Coarse ToA: 88.47705078125, Fine ToA: 89.44312286376953
Ground Truth ToA: 102.02092742919922, Coarse ToA: 94.7968978881836, Fine ToA: 96.01798248291016
Ground Truth ToA: 61.3604736328125, Coarse ToA: 57.17051315307617, Fine ToA: 59.5873908996582
Ground Truth ToA: 77.08556365966797, Coarse ToA: 83.0109634399414, Fine ToA: 82.5640869140625
Ground Truth ToA: 91.81993103027344, Coarse ToA: 90.34272003173828, Fine ToA: 91.0041732788086
Ground Truth ToA: 125.19637298583984, Coarse ToA: 124.64258575439453, Fine ToA: 124.81195068359375
Ground Truth ToA: 96.26476287841797, Coarse ToA: 94.76905059814453, Fine ToA: 94.45536041259766
Ground Truth ToA: 102.04147338867188, Coarse ToA: 98.64872741699219, Fine ToA: 98.41958618164062
Ground Truth ToA: 111.4141845703125, Coarse ToA: 110.61827087402344, Fine ToA: 110.08649444580078
Ground Truth ToA: 99.09716796875, Coarse ToA: 101.95032501220703, Fine ToA: 108.60592651367188
Ground Truth ToA: 141.17881774902344, Coarse ToA: 143.42776489257812, Fine ToA: 142.98358154296875
Ground Truth ToA: 89.40007781982422, Coarse ToA: 92.23431396484375, Fine ToA: 92.83052825927734
Ground Truth ToA: 80.19800567626953, Coarse ToA: 82.62678527832031, Fine ToA: 82.8349609375
Ground Truth ToA: 114.98193359375, Coarse ToA: 116.31596374511719, Fine ToA: 115.96035766601562
Ground Truth ToA: 60.00810241699219, Coarse ToA: 59.135440826416016, Fine ToA: 59.65177536010742
Ground Truth ToA: 51.462799072265625, Coarse ToA: 51.847713470458984, Fine ToA: 52.09959411621094
Ground Truth ToA: 113.54301452636719, Coarse ToA: 109.14606475830078, Fine ToA: 108.24674987792969
Ground Truth ToA: 74.61143493652344, Coarse ToA: 74.9608154296875, Fine ToA: 58.94532012939453
Ground Truth ToA: 77.80646514892578, Coarse ToA: 78.07278442382812, Fine ToA: 78.0691909790039
Ground Truth ToA: 56.968685150146484, Coarse ToA: 57.77915954589844, Fine ToA: 96.60968017578125
Ground Truth ToA: 139.1334686279297, Coarse ToA: 139.72943115234375, Fine ToA: 139.88204956054688
Ground Truth ToA: 125.00529479980469, Coarse ToA: 123.76461029052734, Fine ToA: 123.51768493652344
Ground Truth ToA: 142.30899047851562, Coarse ToA: 145.6391143798828, Fine ToA: 146.3257598876953
Ground Truth ToA: 50.18061828613281, Coarse ToA: 51.15725326538086, Fine ToA: 49.5257568359375
Ground Truth ToA: 54.74196243286133, Coarse ToA: 55.4804573059082, Fine ToA: 55.352481842041016
Ground Truth ToA: 87.07433319091797, Coarse ToA: 84.93441772460938, Fine ToA: 85.00080108642578
Ground Truth ToA: 65.12860870361328, Coarse ToA: 65.32987976074219, Fine ToA: 65.38414001464844
Ground Truth ToA: 58.24443435668945, Coarse ToA: 58.850257873535156, Fine ToA: 59.06782913208008
Ground Truth ToA: 68.33364868164062, Coarse ToA: 66.89862060546875, Fine ToA: 67.46321105957031
Ground Truth ToA: 120.37002563476562, Coarse ToA: 121.57125091552734, Fine ToA: 105.0377426147461
Ground Truth ToA: 84.82821655273438, Coarse ToA: 83.39954376220703, Fine ToA: 82.14629364013672
Ground Truth ToA: 59.43144607543945, Coarse ToA: 58.918338775634766, Fine ToA: 57.785491943359375
Ground Truth ToA: 116.89785766601562, Coarse ToA: 119.70806884765625, Fine ToA: 119.34645080566406
Ground Truth ToA: 107.2434310913086, Coarse ToA: 106.51686096191406, Fine ToA: 106.40750885009766
Ground Truth ToA: 110.95109558105469, Coarse ToA: 117.16632080078125, Fine ToA: 113.4954605102539
Ground Truth ToA: 148.13865661621094, Coarse ToA: 144.40380859375, Fine ToA: 143.193115234375
Ground Truth ToA: 128.71621704101562, Coarse ToA: 129.5664825439453, Fine ToA: 128.7367401123047
Ground Truth ToA: 53.536033630371094, Coarse ToA: 59.00917434692383, Fine ToA: 55.12897872924805
Ground Truth ToA: 72.21532440185547, Coarse ToA: 69.61248016357422, Fine ToA: 69.89502716064453
Ground Truth ToA: 116.28040313720703, Coarse ToA: 120.16921997070312, Fine ToA: 119.69486236572266
Ground Truth ToA: 70.61393737792969, Coarse ToA: 71.71183776855469, Fine ToA: 73.45283508300781
Ground Truth ToA: 148.83799743652344, Coarse ToA: 144.18846130371094, Fine ToA: 145.19033813476562
Ground Truth ToA: 90.55938720703125, Coarse ToA: 93.69841766357422, Fine ToA: 95.79151153564453
Ground Truth ToA: 98.49897003173828, Coarse ToA: 100.09521484375, Fine ToA: 83.4051513671875
Ground Truth ToA: 123.39405822753906, Coarse ToA: 129.82530212402344, Fine ToA: 126.18077850341797
Ground Truth ToA: 131.70872497558594, Coarse ToA: 129.68780517578125, Fine ToA: 128.57296752929688
Ground Truth ToA: 61.34713363647461, Coarse ToA: 59.05167770385742, Fine ToA: 59.296451568603516
Ground Truth ToA: 97.74169921875, Coarse ToA: 96.11881256103516, Fine ToA: 96.25660705566406
Ground Truth ToA: 117.02274322509766, Coarse ToA: 112.870849609375, Fine ToA: 114.92382049560547
Ground Truth ToA: 127.39811706542969, Coarse ToA: 127.03158569335938, Fine ToA: 127.05831909179688
Ground Truth ToA: 133.84657287597656, Coarse ToA: 131.20925903320312, Fine ToA: 131.81466674804688
Ground Truth ToA: 125.6648178100586, Coarse ToA: 123.46243286132812, Fine ToA: 122.78273010253906
Ground Truth ToA: 123.26213073730469, Coarse ToA: 122.420654296875, Fine ToA: 121.80504608154297
Ground Truth ToA: 124.88368225097656, Coarse ToA: 121.35398864746094, Fine ToA: 120.66334533691406
Ground Truth ToA: 107.86321258544922, Coarse ToA: 106.72303009033203, Fine ToA: 70.89942169189453
Ground Truth ToA: 145.17840576171875, Coarse ToA: 147.83419799804688, Fine ToA: 147.92320251464844
Ground Truth ToA: 119.56687927246094, Coarse ToA: 119.91181182861328, Fine ToA: 119.62859344482422
Ground Truth ToA: 86.91777038574219, Coarse ToA: 85.60514831542969, Fine ToA: 87.17552185058594
Ground Truth ToA: 101.51454162597656, Coarse ToA: 100.3990478515625, Fine ToA: 101.82882690429688
Ground Truth ToA: 76.92517852783203, Coarse ToA: 78.47502136230469, Fine ToA: 78.55680847167969
Ground Truth ToA: 116.4648666381836, Coarse ToA: 115.6371841430664, Fine ToA: 116.20899200439453
Ground Truth ToA: 146.7310333251953, Coarse ToA: 145.08413696289062, Fine ToA: 145.59075927734375
Ground Truth ToA: 64.37338256835938, Coarse ToA: 66.1552963256836, Fine ToA: 66.00826263427734
Ground Truth ToA: 56.89655685424805, Coarse ToA: 56.35477066040039, Fine ToA: 56.701908111572266
Ground Truth ToA: 77.3830795288086, Coarse ToA: 74.75428009033203, Fine ToA: 75.16092681884766
Ground Truth ToA: 67.69355010986328, Coarse ToA: 66.22942352294922, Fine ToA: 66.05084991455078
Ground Truth ToA: 87.88150024414062, Coarse ToA: 84.3323974609375, Fine ToA: 84.36799621582031
Ground Truth ToA: 80.44950103759766, Coarse ToA: 80.29444885253906, Fine ToA: 98.37017822265625
Ground Truth ToA: 137.1373748779297, Coarse ToA: 133.96221923828125, Fine ToA: 134.36224365234375
Ground Truth ToA: 103.96288299560547, Coarse ToA: 105.55555725097656, Fine ToA: 104.9495849609375
Ground Truth ToA: 50.85309600830078, Coarse ToA: 59.23678970336914, Fine ToA: 58.82525634765625
Ground Truth ToA: 140.0106201171875, Coarse ToA: 137.2318115234375, Fine ToA: 137.54322814941406
Ground Truth ToA: 91.95690155029297, Coarse ToA: 90.0323715209961, Fine ToA: 89.99271392822266
Ground Truth ToA: 78.57527160644531, Coarse ToA: 74.5666275024414, Fine ToA: 74.53546142578125
Ground Truth ToA: 52.525028228759766, Coarse ToA: 51.585792541503906, Fine ToA: 51.652706146240234
Ground Truth ToA: 109.13584899902344, Coarse ToA: 109.71996307373047, Fine ToA: 110.7720947265625
Ground Truth ToA: 88.38697052001953, Coarse ToA: 89.07274627685547, Fine ToA: 88.95887756347656
Ground Truth ToA: 70.42350006103516, Coarse ToA: 67.59176635742188, Fine ToA: 67.0698013305664
Ground Truth ToA: 79.92902374267578, Coarse ToA: 79.59991455078125, Fine ToA: 79.79354095458984
Ground Truth ToA: 140.12911987304688, Coarse ToA: 135.48228454589844, Fine ToA: 136.7587127685547
Ground Truth ToA: 132.56759643554688, Coarse ToA: 131.080322265625, Fine ToA: 132.15185546875
Ground Truth ToA: 133.6063232421875, Coarse ToA: 132.32562255859375, Fine ToA: 131.11883544921875
Ground Truth ToA: 57.27193069458008, Coarse ToA: 65.20751953125, Fine ToA: 64.72596740722656
Ground Truth ToA: 116.89004516601562, Coarse ToA: 111.02566528320312, Fine ToA: 111.5727310180664
Ground Truth ToA: 82.53377532958984, Coarse ToA: 83.47817993164062, Fine ToA: 82.81275939941406
Ground Truth ToA: 90.28397369384766, Coarse ToA: 93.1267318725586, Fine ToA: 92.19075775146484
Ground Truth ToA: 119.5473861694336, Coarse ToA: 117.45935821533203, Fine ToA: 118.03013610839844
Ground Truth ToA: 89.74644470214844, Coarse ToA: 85.253173828125, Fine ToA: 86.14818572998047
Ground Truth ToA: 92.8715591430664, Coarse ToA: 95.77529907226562, Fine ToA: 96.30786895751953
Ground Truth ToA: 76.34092712402344, Coarse ToA: 71.50521087646484, Fine ToA: 71.55602264404297
Ground Truth ToA: 135.8771514892578, Coarse ToA: 142.03717041015625, Fine ToA: 142.7063446044922
Ground Truth ToA: 124.60134887695312, Coarse ToA: 131.1505126953125, Fine ToA: 131.4022979736328
Ground Truth ToA: 97.3286361694336, Coarse ToA: 94.48377227783203, Fine ToA: 94.98784637451172
Ground Truth ToA: 58.47563934326172, Coarse ToA: 56.30621337890625, Fine ToA: 56.355140686035156
Ground Truth ToA: 148.92408752441406, Coarse ToA: 143.26193237304688, Fine ToA: 148.32115173339844
Ground Truth ToA: 104.01557922363281, Coarse ToA: 100.60147094726562, Fine ToA: 100.64764404296875
Ground Truth ToA: 133.66162109375, Coarse ToA: 133.0227508544922, Fine ToA: 50.69890213012695
Ground Truth ToA: 113.26565551757812, Coarse ToA: 124.32221984863281, Fine ToA: 111.89891815185547
Ground Truth ToA: 55.74027633666992, Coarse ToA: 57.88916778564453, Fine ToA: 58.3327751159668
Ground Truth ToA: 57.96248245239258, Coarse ToA: 58.71650314331055, Fine ToA: 57.869869232177734
Ground Truth ToA: 67.0552749633789, Coarse ToA: 65.34138488769531, Fine ToA: 66.01219177246094
Ground Truth ToA: 59.94847106933594, Coarse ToA: 56.94527053833008, Fine ToA: 57.455955505371094
Ground Truth ToA: 50.74598693847656, Coarse ToA: 51.67347717285156, Fine ToA: 51.95192337036133
Ground Truth ToA: 53.44978332519531, Coarse ToA: 65.6424331665039, Fine ToA: 65.91924285888672
Ground Truth ToA: 116.9471206665039, Coarse ToA: 114.25408935546875, Fine ToA: 114.54137420654297
Ground Truth ToA: 141.36390686035156, Coarse ToA: 142.70281982421875, Fine ToA: 142.3784637451172
Ground Truth ToA: 134.68295288085938, Coarse ToA: 133.59132385253906, Fine ToA: 132.7974090576172
Ground Truth ToA: 123.24980926513672, Coarse ToA: 129.13771057128906, Fine ToA: 123.5228271484375
Ground Truth ToA: 110.0635986328125, Coarse ToA: 125.11471557617188, Fine ToA: 121.52548217773438
Ground Truth ToA: 56.64631652832031, Coarse ToA: 56.36088180541992, Fine ToA: 55.57365798950195
Ground Truth ToA: 105.47748565673828, Coarse ToA: 104.74295806884766, Fine ToA: 103.8427505493164
Ground Truth ToA: 145.2196502685547, Coarse ToA: 141.9425048828125, Fine ToA: 141.62156677246094
Ground Truth ToA: 103.06117248535156, Coarse ToA: 117.80602264404297, Fine ToA: 115.96417999267578
Ground Truth ToA: 92.89501953125, Coarse ToA: 98.37032318115234, Fine ToA: 98.33935546875
Ground Truth ToA: 55.925636291503906, Coarse ToA: 54.3001594543457, Fine ToA: 54.62809753417969
Ground Truth ToA: 88.8320083618164, Coarse ToA: 93.37779235839844, Fine ToA: 89.58460235595703
Ground Truth ToA: 66.59771728515625, Coarse ToA: 62.500362396240234, Fine ToA: 113.56046295166016
Ground Truth ToA: 123.70621490478516, Coarse ToA: 126.03153228759766, Fine ToA: 121.89228057861328
Ground Truth ToA: 100.53579711914062, Coarse ToA: 100.53722381591797, Fine ToA: 99.62061309814453
Ground Truth ToA: 102.87922668457031, Coarse ToA: 98.68270111083984, Fine ToA: 102.7552490234375
Ground Truth ToA: 53.811241149902344, Coarse ToA: 53.304962158203125, Fine ToA: 144.14837646484375
Ground Truth ToA: 139.25819396972656, Coarse ToA: 138.36058044433594, Fine ToA: 138.35829162597656
Ground Truth ToA: 108.4276123046875, Coarse ToA: 108.69112396240234, Fine ToA: 108.99787902832031
Ground Truth ToA: 139.75958251953125, Coarse ToA: 143.16310119628906, Fine ToA: 142.52932739257812
Ground Truth ToA: 145.62548828125, Coarse ToA: 145.73098754882812, Fine ToA: 145.8450469970703
Ground Truth ToA: 145.73995971679688, Coarse ToA: 147.5879669189453, Fine ToA: 146.13742065429688
Ground Truth ToA: 92.76493072509766, Coarse ToA: 105.81576538085938, Fine ToA: 104.35475158691406
Ground Truth ToA: 105.21998596191406, Coarse ToA: 103.5389633178711, Fine ToA: 104.510009765625
Ground Truth ToA: 136.3396453857422, Coarse ToA: 131.6210174560547, Fine ToA: 131.99127197265625
Ground Truth ToA: 55.81324005126953, Coarse ToA: 58.64265823364258, Fine ToA: 57.79909133911133
Ground Truth ToA: 141.66799926757812, Coarse ToA: 143.9263458251953, Fine ToA: 143.99266052246094
Ground Truth ToA: 125.93107604980469, Coarse ToA: 123.58296966552734, Fine ToA: 124.36896514892578
Ground Truth ToA: 63.445945739746094, Coarse ToA: 71.5723876953125, Fine ToA: 70.53746795654297
Ground Truth ToA: 129.53848266601562, Coarse ToA: 140.96029663085938, Fine ToA: 141.84523010253906
Ground Truth ToA: 93.29573059082031, Coarse ToA: 92.17711639404297, Fine ToA: 91.68911743164062
Ground Truth ToA: 92.39067077636719, Coarse ToA: 90.93905639648438, Fine ToA: 136.36878967285156
Ground Truth ToA: 111.50357818603516, Coarse ToA: 114.64017486572266, Fine ToA: 113.35883331298828
Ground Truth ToA: 107.31694793701172, Coarse ToA: 111.26815795898438, Fine ToA: 111.5263671875
Ground Truth ToA: 81.97068786621094, Coarse ToA: 83.17813110351562, Fine ToA: 84.25277709960938
Ground Truth ToA: 143.83306884765625, Coarse ToA: 145.58883666992188, Fine ToA: 144.6947479248047
Ground Truth ToA: 145.13897705078125, Coarse ToA: 144.5260009765625, Fine ToA: 144.30807495117188
Ground Truth ToA: 72.2496337890625, Coarse ToA: 74.66699981689453, Fine ToA: 73.55658721923828
Ground Truth ToA: 119.49024963378906, Coarse ToA: 132.13424682617188, Fine ToA: 132.32000732421875
Ground Truth ToA: 106.71965789794922, Coarse ToA: 103.41314697265625, Fine ToA: 103.10562896728516
Ground Truth ToA: 90.14385986328125, Coarse ToA: 87.39456176757812, Fine ToA: 87.63320922851562
Ground Truth ToA: 65.49628448486328, Coarse ToA: 65.42679595947266, Fine ToA: 65.51685333251953
Ground Truth ToA: 78.15632629394531, Coarse ToA: 74.15840911865234, Fine ToA: 74.03648376464844
Ground Truth ToA: 140.77590942382812, Coarse ToA: 139.9434814453125, Fine ToA: 141.13453674316406
Ground Truth ToA: 126.09046936035156, Coarse ToA: 123.00287628173828, Fine ToA: 123.92262268066406
