Ground Truth ToA: 135.73028564453125, Coarse ToA: 137.71424865722656, Fine ToA: 122.51608276367188
Ground Truth ToA: 60.032798767089844, Coarse ToA: 58.272621154785156, Fine ToA: 58.854549407958984
Ground Truth ToA: 92.55028533935547, Coarse ToA: 91.49435424804688, Fine ToA: 91.4941177368164
Ground Truth ToA: 53.312557220458984, Coarse ToA: 52.95747756958008, Fine ToA: 60.585880279541016
Ground Truth ToA: 53.7278938293457, Coarse ToA: 57.00168991088867, Fine ToA: 55.31401062011719
Ground Truth ToA: 117.13098907470703, Coarse ToA: 118.09037017822266, Fine ToA: 118.13226318359375
Ground Truth ToA: 141.54745483398438, Coarse ToA: 141.13824462890625, Fine ToA: 140.3524627685547
Ground Truth ToA: 86.64945220947266, Coarse ToA: 85.07182312011719, Fine ToA: 84.76921844482422
Ground Truth ToA: 50.823486328125, Coarse ToA: 51.28986358642578, Fine ToA: 148.83078002929688
Ground Truth ToA: 116.5743408203125, Coarse ToA: 116.16264343261719, Fine ToA: 116.05281829833984
Ground Truth ToA: 132.88656616210938, Coarse ToA: 133.74713134765625, Fine ToA: 134.38946533203125
Ground Truth ToA: 89.13333129882812, Coarse ToA: 87.70873260498047, Fine ToA: 88.34933471679688
Ground Truth ToA: 136.84217834472656, Coarse ToA: 135.95758056640625, Fine ToA: 134.94808959960938
Ground Truth ToA: 90.87222290039062, Coarse ToA: 91.049072265625, Fine ToA: 91.31062316894531
Ground Truth ToA: 111.00626373291016, Coarse ToA: 109.31979370117188, Fine ToA: 109.1069107055664
Ground Truth ToA: 102.04119110107422, Coarse ToA: 100.21061706542969, Fine ToA: 100.69317626953125
Ground Truth ToA: 55.77332305908203, Coarse ToA: 55.378509521484375, Fine ToA: 54.48939895629883
Ground Truth ToA: 140.6641845703125, Coarse ToA: 141.540283203125, Fine ToA: 140.91180419921875
Ground Truth ToA: 56.443443298339844, Coarse ToA: 54.7949104309082, Fine ToA: 54.70915603637695
Ground Truth ToA: 141.55511474609375, Coarse ToA: 145.24288940429688, Fine ToA: 143.1255645751953
Ground Truth ToA: 148.4147491455078, Coarse ToA: 146.42750549316406, Fine ToA: 147.4497528076172
Ground Truth ToA: 112.41690826416016, Coarse ToA: 111.22036743164062, Fine ToA: 112.87947845458984
Ground Truth ToA: 134.7122039794922, Coarse ToA: 135.82296752929688, Fine ToA: 135.9068603515625
Ground Truth ToA: 53.944236755371094, Coarse ToA: 51.92106246948242, Fine ToA: 52.23568344116211
Ground Truth ToA: 148.01197814941406, Coarse ToA: 147.91844177246094, Fine ToA: 147.20697021484375
Ground Truth ToA: 102.3774185180664, Coarse ToA: 103.58475494384766, Fine ToA: 103.05204010009766
Ground Truth ToA: 140.8685302734375, Coarse ToA: 138.96075439453125, Fine ToA: 140.5610809326172
Ground Truth ToA: 111.90873718261719, Coarse ToA: 111.45387268066406, Fine ToA: 110.94720458984375
Ground Truth ToA: 141.971923828125, Coarse ToA: 145.95413208007812, Fine ToA: 140.6873779296875
Ground Truth ToA: 136.55694580078125, Coarse ToA: 131.47100830078125, Fine ToA: 93.73066711425781
Ground Truth ToA: 143.75869750976562, Coarse ToA: 141.77000427246094, Fine ToA: 143.35928344726562
Ground Truth ToA: 101.0765151977539, Coarse ToA: 103.00506591796875, Fine ToA: 102.29962158203125
Ground Truth ToA: 144.0917205810547, Coarse ToA: 148.11456298828125, Fine ToA: 148.21420288085938
Ground Truth ToA: 65.59427642822266, Coarse ToA: 65.09768676757812, Fine ToA: 64.58464050292969
Ground Truth ToA: 119.79615783691406, Coarse ToA: 129.1143798828125, Fine ToA: 126.35210418701172
Ground Truth ToA: 124.87313079833984, Coarse ToA: 122.71185302734375, Fine ToA: 122.27913665771484
Ground Truth ToA: 91.58011627197266, Coarse ToA: 91.24618530273438, Fine ToA: 92.42371368408203
Ground Truth ToA: 108.42801666259766, Coarse ToA: 107.87801361083984, Fine ToA: 108.43614959716797
Ground Truth ToA: 125.30957794189453, Coarse ToA: 125.05828857421875, Fine ToA: 125.15080261230469
Ground Truth ToA: 149.13279724121094, Coarse ToA: 147.7228240966797, Fine ToA: 147.60818481445312
Ground Truth ToA: 137.11837768554688, Coarse ToA: 137.4735870361328, Fine ToA: 137.37384033203125
Ground Truth ToA: 77.80162811279297, Coarse ToA: 80.9035873413086, Fine ToA: 81.20255279541016
Ground Truth ToA: 122.63842010498047, Coarse ToA: 118.15372467041016, Fine ToA: 120.79656219482422
Ground Truth ToA: 60.31839370727539, Coarse ToA: 56.76373291015625, Fine ToA: 58.568416595458984
Ground Truth ToA: 121.91340637207031, Coarse ToA: 124.89134216308594, Fine ToA: 123.96117401123047
Ground Truth ToA: 84.3515853881836, Coarse ToA: 82.37783813476562, Fine ToA: 83.24797821044922
Ground Truth ToA: 132.38990783691406, Coarse ToA: 136.5593719482422, Fine ToA: 135.50758361816406
Ground Truth ToA: 126.17723846435547, Coarse ToA: 124.85354614257812, Fine ToA: 124.53157806396484
Ground Truth ToA: 64.12852478027344, Coarse ToA: 67.02450561523438, Fine ToA: 65.59248352050781
Ground Truth ToA: 78.19554138183594, Coarse ToA: 77.0692138671875, Fine ToA: 76.372802734375
Ground Truth ToA: 71.54579162597656, Coarse ToA: 72.67727661132812, Fine ToA: 71.14476013183594
Ground Truth ToA: 105.53253173828125, Coarse ToA: 104.09148406982422, Fine ToA: 104.24641418457031
Ground Truth ToA: 94.87445831298828, Coarse ToA: 92.60225677490234, Fine ToA: 92.59065246582031
Ground Truth ToA: 71.99098205566406, Coarse ToA: 71.9806900024414, Fine ToA: 105.75135803222656
Ground Truth ToA: 98.98664093017578, Coarse ToA: 99.90232849121094, Fine ToA: 100.63521575927734
Ground Truth ToA: 108.78260040283203, Coarse ToA: 109.09044647216797, Fine ToA: 109.8170394897461
Ground Truth ToA: 133.59033203125, Coarse ToA: 133.49761962890625, Fine ToA: 133.51712036132812
Ground Truth ToA: 119.84634399414062, Coarse ToA: 119.04010009765625, Fine ToA: 118.02771759033203
Ground Truth ToA: 73.48977661132812, Coarse ToA: 72.96906280517578, Fine ToA: 73.23863983154297
Ground Truth ToA: 133.69921875, Coarse ToA: 134.10496520996094, Fine ToA: 106.49508666992188
Ground Truth ToA: 82.16397094726562, Coarse ToA: 82.34278869628906, Fine ToA: 81.9637222290039
Ground Truth ToA: 95.79826354980469, Coarse ToA: 96.70266723632812, Fine ToA: 96.78125
Ground Truth ToA: 68.40800476074219, Coarse ToA: 67.36505126953125, Fine ToA: 69.2501449584961
Ground Truth ToA: 52.66484451293945, Coarse ToA: 52.915802001953125, Fine ToA: 52.380123138427734
Ground Truth ToA: 65.32302856445312, Coarse ToA: 66.54182434082031, Fine ToA: 67.19892120361328
Ground Truth ToA: 138.41746520996094, Coarse ToA: 137.51783752441406, Fine ToA: 137.83631896972656
Ground Truth ToA: 130.8935546875, Coarse ToA: 132.653564453125, Fine ToA: 132.51104736328125
Ground Truth ToA: 138.19520568847656, Coarse ToA: 136.10406494140625, Fine ToA: 135.1238555908203
Ground Truth ToA: 140.23641967773438, Coarse ToA: 138.820068359375, Fine ToA: 139.07986450195312
Ground Truth ToA: 71.9438705444336, Coarse ToA: 71.00691986083984, Fine ToA: 72.55533599853516
Ground Truth ToA: 125.72494506835938, Coarse ToA: 128.05198669433594, Fine ToA: 127.09536743164062
Ground Truth ToA: 130.42054748535156, Coarse ToA: 129.6846466064453, Fine ToA: 129.46319580078125
Ground Truth ToA: 55.767478942871094, Coarse ToA: 54.824214935302734, Fine ToA: 53.6014518737793
Ground Truth ToA: 58.24525833129883, Coarse ToA: 56.276268005371094, Fine ToA: 58.19890213012695
Ground Truth ToA: 98.82838439941406, Coarse ToA: 97.48688507080078, Fine ToA: 98.42253875732422
Ground Truth ToA: 51.50410079956055, Coarse ToA: 51.93557357788086, Fine ToA: 51.21036911010742
Ground Truth ToA: 96.10935974121094, Coarse ToA: 95.5373764038086, Fine ToA: 96.09749603271484
Ground Truth ToA: 107.91238403320312, Coarse ToA: 109.19772338867188, Fine ToA: 108.7454833984375
Ground Truth ToA: 82.87777709960938, Coarse ToA: 79.66886138916016, Fine ToA: 83.13833618164062
Ground Truth ToA: 149.13272094726562, Coarse ToA: 147.90573120117188, Fine ToA: 147.97579956054688
Ground Truth ToA: 103.32061004638672, Coarse ToA: 101.16239166259766, Fine ToA: 102.2470474243164
Ground Truth ToA: 139.97781372070312, Coarse ToA: 140.2456817626953, Fine ToA: 139.31211853027344
Ground Truth ToA: 90.46383666992188, Coarse ToA: 90.56661987304688, Fine ToA: 90.20132446289062
Ground Truth ToA: 83.06878662109375, Coarse ToA: 81.32504272460938, Fine ToA: 81.63257598876953
Ground Truth ToA: 111.36624908447266, Coarse ToA: 110.10712432861328, Fine ToA: 108.55165100097656
Ground Truth ToA: 109.4028091430664, Coarse ToA: 111.19371032714844, Fine ToA: 137.88748168945312
Ground Truth ToA: 125.1566162109375, Coarse ToA: 125.1274185180664, Fine ToA: 126.3984146118164
Ground Truth ToA: 67.4311294555664, Coarse ToA: 65.453125, Fine ToA: 64.761962890625
Ground Truth ToA: 72.41704559326172, Coarse ToA: 72.13522338867188, Fine ToA: 70.4406967163086
Ground Truth ToA: 132.17135620117188, Coarse ToA: 133.38351440429688, Fine ToA: 132.72633361816406
Ground Truth ToA: 51.647945404052734, Coarse ToA: 53.551063537597656, Fine ToA: 53.54320526123047
Ground Truth ToA: 136.5192413330078, Coarse ToA: 135.1729736328125, Fine ToA: 129.49818420410156
Ground Truth ToA: 58.565128326416016, Coarse ToA: 55.93547058105469, Fine ToA: 55.27865982055664
Ground Truth ToA: 139.03427124023438, Coarse ToA: 140.17459106445312, Fine ToA: 137.49078369140625
Ground Truth ToA: 95.05281066894531, Coarse ToA: 92.78817749023438, Fine ToA: 94.4922103881836
Ground Truth ToA: 90.25391387939453, Coarse ToA: 94.11944580078125, Fine ToA: 93.91110229492188
Ground Truth ToA: 101.97750091552734, Coarse ToA: 103.01786041259766, Fine ToA: 103.04918670654297
Ground Truth ToA: 99.92678833007812, Coarse ToA: 98.59322357177734, Fine ToA: 98.24725341796875
Ground Truth ToA: 72.74906158447266, Coarse ToA: 72.15919494628906, Fine ToA: 74.95230102539062
Ground Truth ToA: 86.56165313720703, Coarse ToA: 86.17321014404297, Fine ToA: 86.24673461914062
Ground Truth ToA: 95.149169921875, Coarse ToA: 103.97846984863281, Fine ToA: 100.7735595703125
Ground Truth ToA: 124.75245666503906, Coarse ToA: 122.99169921875, Fine ToA: 123.68216705322266
Ground Truth ToA: 82.2580795288086, Coarse ToA: 81.90959930419922, Fine ToA: 81.6290512084961
Ground Truth ToA: 108.39669799804688, Coarse ToA: 112.57601165771484, Fine ToA: 110.09043884277344
Ground Truth ToA: 78.19841766357422, Coarse ToA: 79.41630554199219, Fine ToA: 79.31617736816406
Ground Truth ToA: 122.55487060546875, Coarse ToA: 121.00157928466797, Fine ToA: 121.07122802734375
Ground Truth ToA: 96.23176574707031, Coarse ToA: 97.1098403930664, Fine ToA: 95.85694885253906
Ground Truth ToA: 116.89622497558594, Coarse ToA: 113.84014129638672, Fine ToA: 113.9365463256836
Ground Truth ToA: 78.29986572265625, Coarse ToA: 76.91871643066406, Fine ToA: 75.84461975097656
Ground Truth ToA: 56.456138610839844, Coarse ToA: 60.312828063964844, Fine ToA: 60.15294647216797
Ground Truth ToA: 80.29167938232422, Coarse ToA: 78.64839935302734, Fine ToA: 78.76025390625
Ground Truth ToA: 115.70225524902344, Coarse ToA: 115.291259765625, Fine ToA: 116.39293670654297
Ground Truth ToA: 136.63323974609375, Coarse ToA: 139.97616577148438, Fine ToA: 139.54168701171875
Ground Truth ToA: 145.01084899902344, Coarse ToA: 146.25045776367188, Fine ToA: 145.6469268798828
Ground Truth ToA: 98.30525207519531, Coarse ToA: 99.13050842285156, Fine ToA: 99.60491943359375
Ground Truth ToA: 111.53121185302734, Coarse ToA: 108.86316680908203, Fine ToA: 109.03873443603516
Ground Truth ToA: 136.92510986328125, Coarse ToA: 136.10049438476562, Fine ToA: 135.53758239746094
Ground Truth ToA: 80.87026977539062, Coarse ToA: 78.06927490234375, Fine ToA: 79.37549591064453
Ground Truth ToA: 70.11356353759766, Coarse ToA: 77.31533813476562, Fine ToA: 76.6613998413086
Ground Truth ToA: 71.6998062133789, Coarse ToA: 76.5142822265625, Fine ToA: 75.79620361328125
Ground Truth ToA: 69.55985260009766, Coarse ToA: 71.17415618896484, Fine ToA: 71.34851837158203
Ground Truth ToA: 136.2981719970703, Coarse ToA: 135.52488708496094, Fine ToA: 135.61692810058594
Ground Truth ToA: 109.3431167602539, Coarse ToA: 107.2027587890625, Fine ToA: 108.20182800292969
Ground Truth ToA: 125.1581802368164, Coarse ToA: 122.85877990722656, Fine ToA: 123.13902282714844
Ground Truth ToA: 80.03527069091797, Coarse ToA: 78.06684112548828, Fine ToA: 78.65991973876953
Ground Truth ToA: 60.26609420776367, Coarse ToA: 58.85111999511719, Fine ToA: 58.525821685791016
Ground Truth ToA: 124.38233947753906, Coarse ToA: 124.28811645507812, Fine ToA: 124.20677947998047
Ground Truth ToA: 97.19942474365234, Coarse ToA: 96.49463653564453, Fine ToA: 96.14134216308594
Ground Truth ToA: 119.6172866821289, Coarse ToA: 119.32984924316406, Fine ToA: 119.84268188476562
Ground Truth ToA: 73.70453643798828, Coarse ToA: 72.78785705566406, Fine ToA: 72.79145050048828
Ground Truth ToA: 67.26893615722656, Coarse ToA: 67.77745819091797, Fine ToA: 68.5340805053711
Ground Truth ToA: 106.11408233642578, Coarse ToA: 106.10709381103516, Fine ToA: 105.65546417236328
Ground Truth ToA: 135.4068145751953, Coarse ToA: 135.8004150390625, Fine ToA: 136.41543579101562
Ground Truth ToA: 89.61271667480469, Coarse ToA: 93.84847259521484, Fine ToA: 93.66950225830078
Ground Truth ToA: 78.85298156738281, Coarse ToA: 77.37702941894531, Fine ToA: 78.41454315185547
Ground Truth ToA: 71.45297241210938, Coarse ToA: 72.50031280517578, Fine ToA: 72.20513153076172
Ground Truth ToA: 96.35233306884766, Coarse ToA: 99.59644317626953, Fine ToA: 97.27623748779297
Ground Truth ToA: 108.59331512451172, Coarse ToA: 107.5853500366211, Fine ToA: 111.82097625732422
Ground Truth ToA: 141.3896484375, Coarse ToA: 139.80287170410156, Fine ToA: 141.66610717773438
Ground Truth ToA: 70.91389465332031, Coarse ToA: 69.61274719238281, Fine ToA: 71.28795623779297
Ground Truth ToA: 146.73789978027344, Coarse ToA: 147.54598999023438, Fine ToA: 117.34852600097656
Ground Truth ToA: 57.96425247192383, Coarse ToA: 55.2335205078125, Fine ToA: 55.371620178222656
Ground Truth ToA: 132.3728790283203, Coarse ToA: 134.01390075683594, Fine ToA: 134.01419067382812
Ground Truth ToA: 117.26248168945312, Coarse ToA: 113.74870300292969, Fine ToA: 115.36355590820312
Ground Truth ToA: 70.85636138916016, Coarse ToA: 77.32073211669922, Fine ToA: 74.96636962890625
Ground Truth ToA: 134.774169921875, Coarse ToA: 131.52133178710938, Fine ToA: 132.45489501953125
Ground Truth ToA: 126.8197250366211, Coarse ToA: 126.65441131591797, Fine ToA: 126.2548828125
Ground Truth ToA: 68.08977508544922, Coarse ToA: 69.22927856445312, Fine ToA: 68.48939514160156
Ground Truth ToA: 126.05574798583984, Coarse ToA: 125.66800689697266, Fine ToA: 124.94947814941406
Ground Truth ToA: 120.16553497314453, Coarse ToA: 117.03440856933594, Fine ToA: 118.8616714477539
Ground Truth ToA: 69.48511505126953, Coarse ToA: 66.88870239257812, Fine ToA: 70.4455337524414
Ground Truth ToA: 121.61585235595703, Coarse ToA: 123.1429672241211, Fine ToA: 123.53955078125
Ground Truth ToA: 51.32048797607422, Coarse ToA: 54.137386322021484, Fine ToA: 52.079193115234375
Ground Truth ToA: 105.89299011230469, Coarse ToA: 107.62818908691406, Fine ToA: 114.23359680175781
Ground Truth ToA: 126.5487289428711, Coarse ToA: 129.41209411621094, Fine ToA: 129.7431640625
Ground Truth ToA: 65.38387298583984, Coarse ToA: 65.0253677368164, Fine ToA: 64.52932739257812
Ground Truth ToA: 94.27767944335938, Coarse ToA: 93.85057830810547, Fine ToA: 92.60871124267578
Ground Truth ToA: 50.46433639526367, Coarse ToA: 58.28367233276367, Fine ToA: 58.66056442260742
Ground Truth ToA: 82.78661346435547, Coarse ToA: 81.21051025390625, Fine ToA: 80.92650604248047
Ground Truth ToA: 139.07470703125, Coarse ToA: 139.46475219726562, Fine ToA: 138.67840576171875
Ground Truth ToA: 76.79264831542969, Coarse ToA: 76.72766876220703, Fine ToA: 76.42716979980469
Ground Truth ToA: 133.60459899902344, Coarse ToA: 136.87588500976562, Fine ToA: 136.0457305908203
Ground Truth ToA: 132.68861389160156, Coarse ToA: 131.52456665039062, Fine ToA: 132.2442626953125
Ground Truth ToA: 137.07469177246094, Coarse ToA: 134.39390563964844, Fine ToA: 133.9843292236328
Ground Truth ToA: 109.83411407470703, Coarse ToA: 109.1666030883789, Fine ToA: 110.02745056152344
Ground Truth ToA: 93.67440032958984, Coarse ToA: 91.2873764038086, Fine ToA: 91.76753997802734
Ground Truth ToA: 71.78666687011719, Coarse ToA: 70.65013122558594, Fine ToA: 70.217529296875
Ground Truth ToA: 50.933189392089844, Coarse ToA: 51.77027893066406, Fine ToA: 51.37062072753906
Ground Truth ToA: 50.26564025878906, Coarse ToA: 53.81354522705078, Fine ToA: 50.971622467041016
Ground Truth ToA: 88.70591735839844, Coarse ToA: 87.75382232666016, Fine ToA: 87.483154296875
Ground Truth ToA: 130.7113494873047, Coarse ToA: 133.274658203125, Fine ToA: 133.6022491455078
Ground Truth ToA: 112.24495697021484, Coarse ToA: 112.4595947265625, Fine ToA: 112.39547729492188
Ground Truth ToA: 125.29570007324219, Coarse ToA: 124.83235931396484, Fine ToA: 124.4395980834961
Ground Truth ToA: 101.72953796386719, Coarse ToA: 98.31351470947266, Fine ToA: 101.00016784667969
Ground Truth ToA: 74.55388641357422, Coarse ToA: 73.67268371582031, Fine ToA: 74.00914764404297
Ground Truth ToA: 149.38381958007812, Coarse ToA: 148.27003479003906, Fine ToA: 146.96676635742188
Ground Truth ToA: 75.81351470947266, Coarse ToA: 83.16514587402344, Fine ToA: 80.67704010009766
Ground Truth ToA: 51.362098693847656, Coarse ToA: 50.84426498413086, Fine ToA: 50.45746994018555
Ground Truth ToA: 52.06139373779297, Coarse ToA: 52.129737854003906, Fine ToA: 51.50667190551758
Ground Truth ToA: 58.410335540771484, Coarse ToA: 61.782596588134766, Fine ToA: 61.10652542114258
Ground Truth ToA: 123.73667907714844, Coarse ToA: 125.74523162841797, Fine ToA: 125.34133911132812
Ground Truth ToA: 132.65139770507812, Coarse ToA: 129.11656188964844, Fine ToA: 128.90399169921875
Ground Truth ToA: 69.78902435302734, Coarse ToA: 70.2065658569336, Fine ToA: 69.56780242919922
Ground Truth ToA: 50.38324737548828, Coarse ToA: 51.580902099609375, Fine ToA: 50.880794525146484
Ground Truth ToA: 50.05077362060547, Coarse ToA: 52.181888580322266, Fine ToA: 51.89411544799805
Ground Truth ToA: 84.70410919189453, Coarse ToA: 88.1791763305664, Fine ToA: 88.68218231201172
Ground Truth ToA: 97.41258239746094, Coarse ToA: 98.06935119628906, Fine ToA: 96.1138916015625
Ground Truth ToA: 139.5143280029297, Coarse ToA: 138.4446563720703, Fine ToA: 139.2687530517578
Ground Truth ToA: 89.38780975341797, Coarse ToA: 88.51287841796875, Fine ToA: 88.98226928710938
Ground Truth ToA: 105.56993103027344, Coarse ToA: 103.65021514892578, Fine ToA: 103.33098602294922
Ground Truth ToA: 84.443603515625, Coarse ToA: 85.73362731933594, Fine ToA: 84.7588882446289
Ground Truth ToA: 96.46307373046875, Coarse ToA: 98.10027313232422, Fine ToA: 98.14193725585938
Ground Truth ToA: 112.52061462402344, Coarse ToA: 109.58716583251953, Fine ToA: 110.26152801513672
Ground Truth ToA: 51.711246490478516, Coarse ToA: 51.362152099609375, Fine ToA: 51.17623519897461
Ground Truth ToA: 147.543212890625, Coarse ToA: 147.35821533203125, Fine ToA: 147.41915893554688
Ground Truth ToA: 139.9408721923828, Coarse ToA: 139.8540496826172, Fine ToA: 139.25865173339844
Ground Truth ToA: 76.05046081542969, Coarse ToA: 73.72917175292969, Fine ToA: 73.14105224609375
Ground Truth ToA: 68.60269927978516, Coarse ToA: 68.90367126464844, Fine ToA: 68.85719299316406
